Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2021-01-01 00:00:00,Netherlands,Netherlands,NL,382.56,477.86,29.06,22.36,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-01 01:00:00,Netherlands,Netherlands,NL,380.79,473.87,31.33,23.6,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-01 02:00:00,Netherlands,Netherlands,NL,379.74,471.69,32.33,23.93,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-01 03:00:00,Netherlands,Netherlands,NL,378.37,470.19,32.41,23.78,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-01 04:00:00,Netherlands,Netherlands,NL,382.52,474.24,32.57,23.8,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-01 05:00:00,Netherlands,Netherlands,NL,389.44,481.6,32.17,23.19,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-01 06:00:00,Netherlands,Netherlands,NL,391.5,484.4,31.61,22.59,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-01 07:00:00,Netherlands,Netherlands,NL,397.59,491.82,30.39,21.47,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-01 08:00:00,Netherlands,Netherlands,NL,395.78,492.09,28.41,20.65,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-01 09:00:00,Netherlands,Netherlands,NL,303.03,386.58,43.82,38.49,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-01 10:00:00,Netherlands,Netherlands,NL,265.79,344.3,49.84,45.54,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-01 11:00:00,Netherlands,Netherlands,NL,254.5,331.57,51.57,47.64,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-01 12:00:00,Netherlands,Netherlands,NL,252.19,328.76,52.05,48.13,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-01 13:00:00,Netherlands,Netherlands,NL,257.08,334.93,50.39,46.76,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-01 14:00:00,Netherlands,Netherlands,NL,281.85,363.59,45.54,41.7,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-01 15:00:00,Netherlands,Netherlands,NL,355.53,449.12,31.38,26.61,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-01 16:00:00,Netherlands,Netherlands,NL,383.92,480.77,27.09,22.0,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-01 17:00:00,Netherlands,Netherlands,NL,390.09,488.47,25.7,20.83,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-01 18:00:00,Netherlands,Netherlands,NL,389.91,487.8,26.19,21.17,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-01 19:00:00,Netherlands,Netherlands,NL,389.6,489.04,24.85,20.13,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-01 20:00:00,Netherlands,Netherlands,NL,388.83,488.99,24.17,19.65,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-01 21:00:00,Netherlands,Netherlands,NL,392.51,493.34,23.67,18.95,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-01 22:00:00,Netherlands,Netherlands,NL,385.08,484.0,25.44,20.46,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-01 23:00:00,Netherlands,Netherlands,NL,381.34,477.69,27.9,21.94,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-02 00:00:00,Netherlands,Netherlands,NL,378.74,471.82,31.19,23.62,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-02 01:00:00,Netherlands,Netherlands,NL,370.94,462.26,32.92,24.99,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-02 02:00:00,Netherlands,Netherlands,NL,369.88,460.87,33.33,25.2,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-02 03:00:00,Netherlands,Netherlands,NL,376.36,469.03,31.7,23.73,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-02 04:00:00,Netherlands,Netherlands,NL,380.88,473.52,31.66,23.5,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-02 05:00:00,Netherlands,Netherlands,NL,390.11,484.58,29.84,21.95,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-02 06:00:00,Netherlands,Netherlands,NL,399.29,497.96,25.64,19.27,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-02 07:00:00,Netherlands,Netherlands,NL,403.31,506.73,21.06,16.8,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-02 08:00:00,Netherlands,Netherlands,NL,406.47,511.17,19.84,16.1,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-02 09:00:00,Netherlands,Netherlands,NL,332.93,425.29,34.41,31.43,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-02 10:00:00,Netherlands,Netherlands,NL,299.4,386.89,40.22,37.84,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-02 11:00:00,Netherlands,Netherlands,NL,286.34,372.41,42.0,40.01,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-02 12:00:00,Netherlands,Netherlands,NL,285.66,371.67,42.14,40.16,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-02 13:00:00,Netherlands,Netherlands,NL,291.68,378.72,40.92,38.89,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-02 14:00:00,Netherlands,Netherlands,NL,313.17,403.96,36.57,34.41,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-02 15:00:00,Netherlands,Netherlands,NL,379.07,481.29,23.22,20.61,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-02 16:00:00,Netherlands,Netherlands,NL,408.85,514.86,18.55,15.4,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-02 17:00:00,Netherlands,Netherlands,NL,408.36,514.59,18.35,15.34,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-02 18:00:00,Netherlands,Netherlands,NL,407.38,513.63,18.33,15.35,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-02 19:00:00,Netherlands,Netherlands,NL,405.99,512.41,18.19,15.3,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-02 20:00:00,Netherlands,Netherlands,NL,404.56,510.9,18.26,15.38,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-02 21:00:00,Netherlands,Netherlands,NL,403.15,507.91,19.76,16.24,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-02 22:00:00,Netherlands,Netherlands,NL,399.85,501.58,22.68,17.95,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-02 23:00:00,Netherlands,Netherlands,NL,390.41,486.35,28.45,21.53,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-03 00:00:00,Netherlands,Netherlands,NL,381.34,474.41,31.51,23.7,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-03 01:00:00,Netherlands,Netherlands,NL,371.11,462.48,33.4,25.39,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-03 02:00:00,Netherlands,Netherlands,NL,365.7,458.24,31.96,24.96,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-03 03:00:00,Netherlands,Netherlands,NL,353.97,444.57,33.85,26.94,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-03 04:00:00,Netherlands,Netherlands,NL,350.61,440.63,34.43,27.48,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-03 05:00:00,Netherlands,Netherlands,NL,347.33,436.08,35.68,28.49,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-03 06:00:00,Netherlands,Netherlands,NL,350.86,441.26,33.7,27.57,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-03 07:00:00,Netherlands,Netherlands,NL,349.34,438.83,34.27,28.57,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-03 08:00:00,Netherlands,Netherlands,NL,348.43,438.12,33.7,28.72,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-03 09:00:00,Netherlands,Netherlands,NL,274.95,352.93,47.45,43.79,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-03 10:00:00,Netherlands,Netherlands,NL,240.72,312.54,54.08,50.92,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-03 11:00:00,Netherlands,Netherlands,NL,229.61,299.1,56.39,53.38,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-03 12:00:00,Netherlands,Netherlands,NL,225.37,294.53,56.79,53.9,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-03 13:00:00,Netherlands,Netherlands,NL,223.47,292.21,56.77,54.05,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-03 14:00:00,Netherlands,Netherlands,NL,235.03,305.55,54.25,51.45,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-03 15:00:00,Netherlands,Netherlands,NL,280.68,358.72,44.58,41.6,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-03 16:00:00,Netherlands,Netherlands,NL,307.18,388.65,40.27,36.99,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-03 17:00:00,Netherlands,Netherlands,NL,307.96,389.49,40.19,36.92,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-03 18:00:00,Netherlands,Netherlands,NL,303.96,383.78,41.84,38.18,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-03 19:00:00,Netherlands,Netherlands,NL,294.39,372.44,43.5,39.66,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-03 20:00:00,Netherlands,Netherlands,NL,285.69,362.41,44.64,40.84,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-03 21:00:00,Netherlands,Netherlands,NL,281.74,356.51,46.53,42.29,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-03 22:00:00,Netherlands,Netherlands,NL,271.37,344.14,48.27,43.96,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-03 23:00:00,Netherlands,Netherlands,NL,271.51,343.86,48.8,44.25,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-04 00:00:00,Netherlands,Netherlands,NL,263.24,334.68,49.24,45.1,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-04 01:00:00,Netherlands,Netherlands,NL,266.12,337.9,48.99,44.81,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-04 02:00:00,Netherlands,Netherlands,NL,264.38,336.18,48.91,44.87,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-04 03:00:00,Netherlands,Netherlands,NL,262.94,335.65,47.89,44.36,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-04 04:00:00,Netherlands,Netherlands,NL,277.19,350.93,47.28,43.07,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-04 05:00:00,Netherlands,Netherlands,NL,288.96,366.02,44.01,40.56,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-04 06:00:00,Netherlands,Netherlands,NL,303.62,384.19,40.72,37.84,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-04 07:00:00,Netherlands,Netherlands,NL,314.33,397.84,38.09,35.45,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-04 08:00:00,Netherlands,Netherlands,NL,316.7,400.0,38.26,35.45,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-04 09:00:00,Netherlands,Netherlands,NL,272.05,347.96,47.77,45.25,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-04 10:00:00,Netherlands,Netherlands,NL,249.84,323.11,51.47,49.25,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-04 11:00:00,Netherlands,Netherlands,NL,244.23,316.53,52.74,50.58,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-04 12:00:00,Netherlands,Netherlands,NL,244.79,317.2,52.7,50.5,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-04 13:00:00,Netherlands,Netherlands,NL,248.0,321.06,51.91,49.7,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-04 14:00:00,Netherlands,Netherlands,NL,265.31,340.55,49.07,46.53,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-04 15:00:00,Netherlands,Netherlands,NL,311.5,393.18,40.71,37.69,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-04 16:00:00,Netherlands,Netherlands,NL,325.65,410.42,36.85,34.04,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-04 17:00:00,Netherlands,Netherlands,NL,330.54,415.19,36.72,33.67,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-04 18:00:00,Netherlands,Netherlands,NL,330.91,414.94,37.32,33.99,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-04 19:00:00,Netherlands,Netherlands,NL,324.92,407.75,38.47,35.07,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-04 20:00:00,Netherlands,Netherlands,NL,320.32,401.88,39.64,36.01,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-04 21:00:00,Netherlands,Netherlands,NL,312.56,391.12,42.3,38.25,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-04 22:00:00,Netherlands,Netherlands,NL,315.38,393.08,42.95,38.35,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-04 23:00:00,Netherlands,Netherlands,NL,299.42,376.84,43.52,39.49,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-05 00:00:00,Netherlands,Netherlands,NL,298.33,375.2,44.0,39.72,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-05 01:00:00,Netherlands,Netherlands,NL,295.88,372.49,44.29,40.06,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-05 02:00:00,Netherlands,Netherlands,NL,298.57,375.86,43.67,39.44,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-05 03:00:00,Netherlands,Netherlands,NL,302.23,380.25,43.01,38.78,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-05 04:00:00,Netherlands,Netherlands,NL,309.14,389.47,40.91,37.02,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-05 05:00:00,Netherlands,Netherlands,NL,328.01,411.86,37.56,33.79,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-05 06:00:00,Netherlands,Netherlands,NL,342.61,429.59,34.64,31.14,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-05 07:00:00,Netherlands,Netherlands,NL,358.44,446.82,33.23,29.49,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-05 08:00:00,Netherlands,Netherlands,NL,362.09,451.79,32.1,28.48,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-05 09:00:00,Netherlands,Netherlands,NL,303.79,383.89,43.73,40.58,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-05 10:00:00,Netherlands,Netherlands,NL,280.85,358.35,47.55,44.73,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-05 11:00:00,Netherlands,Netherlands,NL,270.17,346.22,49.38,46.71,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-05 12:00:00,Netherlands,Netherlands,NL,263.65,338.7,50.32,47.71,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-05 13:00:00,Netherlands,Netherlands,NL,272.64,348.4,49.35,46.47,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-05 14:00:00,Netherlands,Netherlands,NL,289.14,367.71,45.98,43.04,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-05 15:00:00,Netherlands,Netherlands,NL,335.44,420.5,37.59,34.12,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-05 16:00:00,Netherlands,Netherlands,NL,364.63,452.8,33.37,29.39,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-05 17:00:00,Netherlands,Netherlands,NL,363.1,451.84,32.95,29.03,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-05 18:00:00,Netherlands,Netherlands,NL,363.54,452.72,32.61,28.58,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-05 19:00:00,Netherlands,Netherlands,NL,356.2,443.81,34.11,29.92,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-05 20:00:00,Netherlands,Netherlands,NL,349.3,436.36,34.68,30.55,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-05 21:00:00,Netherlands,Netherlands,NL,341.91,426.04,37.21,32.62,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-05 22:00:00,Netherlands,Netherlands,NL,329.92,410.63,40.32,35.26,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-05 23:00:00,Netherlands,Netherlands,NL,315.09,393.03,43.13,37.9,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-06 00:00:00,Netherlands,Netherlands,NL,315.3,393.56,42.9,37.58,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-06 01:00:00,Netherlands,Netherlands,NL,317.91,398.12,41.25,36.18,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-06 02:00:00,Netherlands,Netherlands,NL,326.07,408.13,39.68,34.51,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-06 03:00:00,Netherlands,Netherlands,NL,331.62,415.27,38.22,33.24,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-06 04:00:00,Netherlands,Netherlands,NL,340.47,423.6,38.64,33.12,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-06 05:00:00,Netherlands,Netherlands,NL,346.3,430.77,37.25,32.25,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-06 06:00:00,Netherlands,Netherlands,NL,356.68,445.99,32.85,28.74,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-06 07:00:00,Netherlands,Netherlands,NL,385.33,479.15,28.5,24.24,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-06 08:00:00,Netherlands,Netherlands,NL,393.51,488.6,27.51,23.26,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-06 09:00:00,Netherlands,Netherlands,NL,326.35,411.58,39.63,36.22,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-06 10:00:00,Netherlands,Netherlands,NL,301.09,382.75,44.22,41.1,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-06 11:00:00,Netherlands,Netherlands,NL,292.51,372.75,45.91,42.86,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-06 12:00:00,Netherlands,Netherlands,NL,292.97,373.33,45.9,42.76,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-06 13:00:00,Netherlands,Netherlands,NL,299.18,381.08,44.37,41.27,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-06 14:00:00,Netherlands,Netherlands,NL,318.61,403.41,40.88,37.58,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-06 15:00:00,Netherlands,Netherlands,NL,375.49,469.01,30.42,26.57,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-06 16:00:00,Netherlands,Netherlands,NL,407.19,505.27,24.73,20.62,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-06 17:00:00,Netherlands,Netherlands,NL,417.9,517.59,23.09,18.63,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-06 18:00:00,Netherlands,Netherlands,NL,419.75,519.67,23.08,18.57,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-06 19:00:00,Netherlands,Netherlands,NL,417.12,516.59,23.56,18.79,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-06 20:00:00,Netherlands,Netherlands,NL,425.24,525.77,22.52,17.35,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-06 21:00:00,Netherlands,Netherlands,NL,425.79,525.43,23.22,17.59,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-06 22:00:00,Netherlands,Netherlands,NL,413.61,511.83,24.85,19.26,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-06 23:00:00,Netherlands,Netherlands,NL,413.89,513.21,23.94,18.46,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-07 00:00:00,Netherlands,Netherlands,NL,404.4,503.01,24.75,19.64,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-07 01:00:00,Netherlands,Netherlands,NL,407.12,506.4,24.14,18.84,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-07 02:00:00,Netherlands,Netherlands,NL,398.95,499.05,23.34,18.83,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-07 03:00:00,Netherlands,Netherlands,NL,405.49,508.66,20.66,16.66,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-07 04:00:00,Netherlands,Netherlands,NL,412.4,514.67,21.29,16.79,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-07 05:00:00,Netherlands,Netherlands,NL,413.36,515.84,20.94,16.85,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-07 06:00:00,Netherlands,Netherlands,NL,421.34,521.67,22.52,17.96,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-07 07:00:00,Netherlands,Netherlands,NL,426.3,526.22,22.7,18.14,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-07 08:00:00,Netherlands,Netherlands,NL,429.09,528.39,23.19,18.49,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-07 09:00:00,Netherlands,Netherlands,NL,353.75,442.17,36.3,32.46,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-07 10:00:00,Netherlands,Netherlands,NL,320.89,404.97,41.63,38.31,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-07 11:00:00,Netherlands,Netherlands,NL,308.65,391.01,43.62,40.44,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-07 12:00:00,Netherlands,Netherlands,NL,305.46,387.69,43.88,40.74,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-07 13:00:00,Netherlands,Netherlands,NL,299.98,382.94,43.16,40.45,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-07 14:00:00,Netherlands,Netherlands,NL,307.83,393.17,40.4,37.86,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-07 15:00:00,Netherlands,Netherlands,NL,347.72,440.2,31.5,28.88,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-07 16:00:00,Netherlands,Netherlands,NL,385.31,483.24,24.94,21.87,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-07 17:00:00,Netherlands,Netherlands,NL,395.54,491.15,26.63,22.67,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-07 18:00:00,Netherlands,Netherlands,NL,400.35,496.05,26.56,22.4,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-07 19:00:00,Netherlands,Netherlands,NL,397.32,493.57,26.26,22.1,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-07 20:00:00,Netherlands,Netherlands,NL,387.94,486.44,24.55,21.09,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-07 21:00:00,Netherlands,Netherlands,NL,388.12,486.59,24.59,21.1,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-07 22:00:00,Netherlands,Netherlands,NL,401.58,499.31,25.11,20.55,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-07 23:00:00,Netherlands,Netherlands,NL,383.03,483.33,23.11,20.08,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-08 00:00:00,Netherlands,Netherlands,NL,382.73,481.14,24.76,21.23,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-08 01:00:00,Netherlands,Netherlands,NL,390.03,490.0,23.41,19.73,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-08 02:00:00,Netherlands,Netherlands,NL,380.85,479.32,24.72,21.24,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-08 03:00:00,Netherlands,Netherlands,NL,382.77,483.64,22.63,19.72,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-08 04:00:00,Netherlands,Netherlands,NL,390.12,492.88,20.98,18.18,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-08 05:00:00,Netherlands,Netherlands,NL,395.56,497.78,21.37,18.29,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
2021-01-08 06:00:00,Netherlands,Netherlands,NL,409.65,512.25,20.89,17.29,Electricity Maps Estimation,True,ESTIMATED_MODE_BREAKDOWN
