Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2021-01-01 00:00:00,Spain,Spain,ES,103.42,143.06,77.7,51.54,entsoe.eu,False,
2021-01-01 01:00:00,Spain,Spain,ES,100.86,139.96,78.42,50.7,entsoe.eu,False,
2021-01-01 02:00:00,Spain,Spain,ES,99.95,138.48,78.94,50.71,entsoe.eu,False,
2021-01-01 03:00:00,Spain,Spain,ES,95.52,133.27,79.79,51.79,entsoe.eu,False,
2021-01-01 04:00:00,Spain,Spain,ES,97.83,135.69,79.63,51.97,entsoe.eu,False,
2021-01-01 05:00:00,Spain,Spain,ES,90.47,126.95,80.97,53.24,entsoe.eu,False,
2021-01-01 06:00:00,Spain,Spain,ES,86.96,122.51,81.73,54.92,entsoe.eu,False,
2021-01-01 07:00:00,Spain,Spain,ES,86.79,122.23,81.78,55.77,entsoe.eu,False,
2021-01-01 08:00:00,Spain,Spain,ES,78.75,112.88,83.47,58.56,entsoe.eu,False,
2021-01-01 09:00:00,Spain,Spain,ES,74.66,108.31,84.46,61.56,entsoe.eu,False,
2021-01-01 10:00:00,Spain,Spain,ES,68.4,101.26,85.54,63.45,entsoe.eu,False,
2021-01-01 11:00:00,Spain,Spain,ES,64.07,96.26,86.33,64.74,entsoe.eu,False,
2021-01-01 12:00:00,Spain,Spain,ES,65.84,98.26,86.12,65.01,entsoe.eu,False,
2021-01-01 13:00:00,Spain,Spain,ES,70.76,104.23,84.88,63.85,entsoe.eu,False,
2021-01-01 14:00:00,Spain,Spain,ES,74.17,107.73,84.54,62.68,entsoe.eu,False,
2021-01-01 15:00:00,Spain,Spain,ES,80.14,114.66,83.17,60.45,entsoe.eu,False,
2021-01-01 16:00:00,Spain,Spain,ES,82.86,117.54,82.46,58.52,entsoe.eu,False,
2021-01-01 17:00:00,Spain,Spain,ES,78.04,112.1,82.94,59.43,entsoe.eu,False,
2021-01-01 18:00:00,Spain,Spain,ES,77.02,111.4,82.63,59.66,entsoe.eu,False,
2021-01-01 19:00:00,Spain,Spain,ES,76.55,111.05,82.46,59.98,entsoe.eu,False,
2021-01-01 20:00:00,Spain,Spain,ES,76.3,110.16,83.01,59.9,entsoe.eu,False,
2021-01-01 21:00:00,Spain,Spain,ES,76.49,110.59,82.84,59.51,entsoe.eu,False,
2021-01-01 22:00:00,Spain,Spain,ES,78.34,112.71,82.65,57.73,entsoe.eu,False,
2021-01-01 23:00:00,Spain,Spain,ES,87.58,124.11,80.87,54.53,entsoe.eu,False,
2021-01-02 00:00:00,Spain,Spain,ES,92.15,129.45,80.1,53.89,entsoe.eu,False,
2021-01-02 01:00:00,Spain,Spain,ES,94.49,132.08,79.74,53.64,entsoe.eu,False,
2021-01-02 02:00:00,Spain,Spain,ES,98.21,136.35,78.94,52.85,entsoe.eu,False,
2021-01-02 03:00:00,Spain,Spain,ES,96.68,134.87,79.03,52.78,entsoe.eu,False,
2021-01-02 04:00:00,Spain,Spain,ES,95.47,133.07,79.47,53.73,entsoe.eu,False,
2021-01-02 05:00:00,Spain,Spain,ES,97.51,135.48,79.03,53.77,entsoe.eu,False,
2021-01-02 06:00:00,Spain,Spain,ES,101.74,140.73,78.0,53.67,entsoe.eu,False,
2021-01-02 07:00:00,Spain,Spain,ES,86.82,123.61,80.5,55.81,entsoe.eu,False,
2021-01-02 08:00:00,Spain,Spain,ES,81.19,117.39,81.45,58.51,entsoe.eu,False,
2021-01-02 09:00:00,Spain,Spain,ES,75.85,110.88,83.0,62.01,entsoe.eu,False,
2021-01-02 10:00:00,Spain,Spain,ES,67.6,101.38,84.67,64.25,entsoe.eu,False,
2021-01-02 11:00:00,Spain,Spain,ES,67.14,101.11,84.85,64.63,entsoe.eu,False,
2021-01-02 12:00:00,Spain,Spain,ES,68.54,102.87,84.45,64.56,entsoe.eu,False,
2021-01-02 13:00:00,Spain,Spain,ES,71.43,105.96,84.12,64.46,entsoe.eu,False,
2021-01-02 14:00:00,Spain,Spain,ES,80.68,116.76,82.43,62.74,entsoe.eu,False,
2021-01-02 15:00:00,Spain,Spain,ES,88.81,126.02,80.84,60.92,entsoe.eu,False,
2021-01-02 16:00:00,Spain,Spain,ES,92.31,130.09,79.52,59.38,entsoe.eu,False,
2021-01-02 17:00:00,Spain,Spain,ES,87.61,124.25,80.06,60.48,entsoe.eu,False,
2021-01-02 18:00:00,Spain,Spain,ES,83.97,119.95,80.63,61.33,entsoe.eu,False,
2021-01-02 19:00:00,Spain,Spain,ES,83.95,120.11,80.55,60.86,entsoe.eu,False,
2021-01-02 20:00:00,Spain,Spain,ES,83.49,119.45,80.8,57.47,entsoe.eu,False,
2021-01-02 21:00:00,Spain,Spain,ES,82.79,118.69,80.99,58.55,entsoe.eu,False,
2021-01-02 22:00:00,Spain,Spain,ES,92.17,130.28,79.03,55.43,entsoe.eu,False,
2021-01-02 23:00:00,Spain,Spain,ES,107.93,149.14,76.03,52.71,entsoe.eu,False,
2021-01-03 00:00:00,Spain,Spain,ES,104.29,144.53,77.24,52.92,entsoe.eu,False,
2021-01-03 01:00:00,Spain,Spain,ES,99.99,139.21,78.37,53.12,entsoe.eu,False,
2021-01-03 02:00:00,Spain,Spain,ES,99.61,138.75,78.45,52.73,entsoe.eu,False,
2021-01-03 03:00:00,Spain,Spain,ES,103.34,142.99,77.87,52.28,entsoe.eu,False,
2021-01-03 04:00:00,Spain,Spain,ES,102.02,141.89,77.91,51.98,entsoe.eu,False,
2021-01-03 05:00:00,Spain,Spain,ES,103.48,143.49,77.65,51.41,entsoe.eu,False,
2021-01-03 06:00:00,Spain,Spain,ES,101.32,140.97,77.93,51.0,entsoe.eu,False,
2021-01-03 07:00:00,Spain,Spain,ES,104.01,144.22,77.35,51.48,entsoe.eu,False,
2021-01-03 08:00:00,Spain,Spain,ES,97.78,137.9,78.06,53.59,entsoe.eu,False,
2021-01-03 09:00:00,Spain,Spain,ES,80.95,118.32,81.49,58.63,entsoe.eu,False,
2021-01-03 10:00:00,Spain,Spain,ES,79.37,116.42,81.87,60.33,entsoe.eu,False,
2021-01-03 11:00:00,Spain,Spain,ES,73.13,108.72,83.32,62.31,entsoe.eu,False,
2021-01-03 12:00:00,Spain,Spain,ES,69.63,104.52,84.18,63.22,entsoe.eu,False,
2021-01-03 13:00:00,Spain,Spain,ES,68.27,102.85,84.53,63.38,entsoe.eu,False,
2021-01-03 14:00:00,Spain,Spain,ES,65.75,99.54,85.19,63.62,entsoe.eu,False,
2021-01-03 15:00:00,Spain,Spain,ES,76.68,112.97,82.54,60.09,entsoe.eu,False,
2021-01-03 16:00:00,Spain,Spain,ES,92.0,131.13,78.76,56.44,entsoe.eu,False,
2021-01-03 17:00:00,Spain,Spain,ES,97.39,137.16,77.47,55.29,entsoe.eu,False,
2021-01-03 18:00:00,Spain,Spain,ES,94.78,133.52,78.09,54.06,entsoe.eu,False,
2021-01-03 19:00:00,Spain,Spain,ES,95.44,134.2,77.94,52.33,entsoe.eu,False,
2021-01-03 20:00:00,Spain,Spain,ES,96.49,135.66,77.62,52.11,entsoe.eu,False,
2021-01-03 21:00:00,Spain,Spain,ES,94.91,133.17,78.43,52.13,entsoe.eu,False,
2021-01-03 22:00:00,Spain,Spain,ES,93.21,131.17,79.01,51.53,entsoe.eu,False,
2021-01-03 23:00:00,Spain,Spain,ES,107.04,148.46,76.05,45.33,entsoe.eu,False,
2021-01-04 00:00:00,Spain,Spain,ES,118.09,162.02,73.86,44.08,entsoe.eu,False,
2021-01-04 01:00:00,Spain,Spain,ES,111.41,153.58,75.69,45.63,entsoe.eu,False,
2021-01-04 02:00:00,Spain,Spain,ES,111.45,153.71,75.68,44.48,entsoe.eu,False,
2021-01-04 03:00:00,Spain,Spain,ES,111.37,153.79,75.62,44.62,entsoe.eu,False,
2021-01-04 04:00:00,Spain,Spain,ES,114.32,157.59,74.87,45.75,entsoe.eu,False,
2021-01-04 05:00:00,Spain,Spain,ES,107.25,149.36,75.76,49.13,entsoe.eu,False,
2021-01-04 06:00:00,Spain,Spain,ES,114.14,158.04,73.75,49.98,entsoe.eu,False,
2021-01-04 07:00:00,Spain,Spain,ES,130.75,178.0,70.35,48.8,entsoe.eu,False,
2021-01-04 08:00:00,Spain,Spain,ES,127.65,173.95,71.36,51.32,entsoe.eu,False,
2021-01-04 09:00:00,Spain,Spain,ES,124.76,171.01,71.9,52.68,entsoe.eu,False,
2021-01-04 10:00:00,Spain,Spain,ES,124.9,171.84,71.63,52.81,entsoe.eu,False,
2021-01-04 11:00:00,Spain,Spain,ES,120.4,166.24,72.75,53.99,entsoe.eu,False,
2021-01-04 12:00:00,Spain,Spain,ES,119.95,165.6,72.88,54.5,entsoe.eu,False,
2021-01-04 13:00:00,Spain,Spain,ES,118.93,164.8,72.74,54.01,entsoe.eu,False,
2021-01-04 14:00:00,Spain,Spain,ES,119.84,165.93,72.36,53.43,entsoe.eu,False,
2021-01-04 15:00:00,Spain,Spain,ES,129.02,177.39,70.12,50.39,entsoe.eu,False,
2021-01-04 16:00:00,Spain,Spain,ES,148.71,200.59,66.27,46.57,entsoe.eu,False,
2021-01-04 17:00:00,Spain,Spain,ES,155.07,207.46,65.31,45.02,entsoe.eu,False,
2021-01-04 18:00:00,Spain,Spain,ES,147.15,197.51,67.06,45.77,entsoe.eu,False,
2021-01-04 19:00:00,Spain,Spain,ES,139.94,188.81,68.58,44.98,entsoe.eu,False,
2021-01-04 20:00:00,Spain,Spain,ES,139.17,188.12,68.57,44.53,entsoe.eu,False,
2021-01-04 21:00:00,Spain,Spain,ES,134.04,182.8,68.99,43.4,entsoe.eu,False,
2021-01-04 22:00:00,Spain,Spain,ES,122.26,167.84,72.18,44.49,entsoe.eu,False,
2021-01-04 23:00:00,Spain,Spain,ES,111.31,153.83,75.25,45.07,entsoe.eu,False,
2021-01-05 00:00:00,Spain,Spain,ES,116.71,159.95,74.53,43.38,entsoe.eu,False,
2021-01-05 01:00:00,Spain,Spain,ES,115.6,158.1,75.34,42.36,entsoe.eu,False,
2021-01-05 02:00:00,Spain,Spain,ES,117.26,160.13,75.02,41.41,entsoe.eu,False,
2021-01-05 03:00:00,Spain,Spain,ES,124.16,167.87,74.05,40.18,entsoe.eu,False,
2021-01-05 04:00:00,Spain,Spain,ES,121.17,164.6,74.33,40.93,entsoe.eu,False,
2021-01-05 05:00:00,Spain,Spain,ES,119.32,162.92,74.12,42.28,entsoe.eu,False,
2021-01-05 06:00:00,Spain,Spain,ES,138.23,187.26,69.26,41.4,entsoe.eu,False,
2021-01-05 07:00:00,Spain,Spain,ES,149.74,200.37,67.28,41.95,entsoe.eu,False,
2021-01-05 08:00:00,Spain,Spain,ES,146.41,196.02,68.16,43.81,entsoe.eu,False,
2021-01-05 09:00:00,Spain,Spain,ES,143.4,192.38,69.18,45.57,entsoe.eu,False,
2021-01-05 10:00:00,Spain,Spain,ES,138.36,186.65,70.26,46.81,entsoe.eu,False,
2021-01-05 11:00:00,Spain,Spain,ES,135.9,184.0,70.69,46.86,entsoe.eu,False,
2021-01-05 12:00:00,Spain,Spain,ES,136.84,185.37,70.43,47.41,entsoe.eu,False,
2021-01-05 13:00:00,Spain,Spain,ES,136.16,184.48,70.58,46.9,entsoe.eu,False,
2021-01-05 14:00:00,Spain,Spain,ES,141.25,190.91,69.16,44.28,entsoe.eu,False,
2021-01-05 15:00:00,Spain,Spain,ES,150.26,201.62,67.33,41.37,entsoe.eu,False,
2021-01-05 16:00:00,Spain,Spain,ES,159.2,211.67,65.46,39.53,entsoe.eu,False,
2021-01-05 17:00:00,Spain,Spain,ES,164.95,217.75,64.56,41.53,entsoe.eu,False,
2021-01-05 18:00:00,Spain,Spain,ES,158.42,209.19,66.21,42.31,entsoe.eu,False,
2021-01-05 19:00:00,Spain,Spain,ES,155.1,204.99,66.95,42.25,entsoe.eu,False,
2021-01-05 20:00:00,Spain,Spain,ES,160.39,211.51,65.94,40.63,entsoe.eu,False,
2021-01-05 21:00:00,Spain,Spain,ES,163.51,215.14,65.69,38.54,entsoe.eu,False,
2021-01-05 22:00:00,Spain,Spain,ES,157.33,207.41,67.46,37.98,entsoe.eu,False,
2021-01-05 23:00:00,Spain,Spain,ES,145.49,190.86,71.67,40.87,entsoe.eu,False,
2021-01-06 00:00:00,Spain,Spain,ES,151.1,196.63,71.39,39.23,entsoe.eu,False,
2021-01-06 01:00:00,Spain,Spain,ES,147.0,191.68,72.35,39.37,entsoe.eu,False,
2021-01-06 02:00:00,Spain,Spain,ES,145.53,190.58,72.03,38.8,entsoe.eu,False,
2021-01-06 03:00:00,Spain,Spain,ES,137.29,181.94,72.97,38.54,entsoe.eu,False,
2021-01-06 04:00:00,Spain,Spain,ES,140.59,185.65,72.37,38.27,entsoe.eu,False,
2021-01-06 05:00:00,Spain,Spain,ES,144.47,189.81,71.89,38.36,entsoe.eu,False,
2021-01-06 06:00:00,Spain,Spain,ES,162.19,211.87,67.83,40.24,entsoe.eu,False,
2021-01-06 07:00:00,Spain,Spain,ES,161.55,211.66,67.49,41.35,entsoe.eu,False,
2021-01-06 08:00:00,Spain,Spain,ES,157.12,206.71,68.05,43.86,entsoe.eu,False,
2021-01-06 09:00:00,Spain,Spain,ES,149.33,197.56,69.7,47.12,entsoe.eu,False,
2021-01-06 10:00:00,Spain,Spain,ES,144.46,191.6,70.96,48.73,entsoe.eu,False,
2021-01-06 11:00:00,Spain,Spain,ES,141.96,188.95,71.56,48.84,entsoe.eu,False,
2021-01-06 12:00:00,Spain,Spain,ES,137.17,183.06,72.79,48.77,entsoe.eu,False,
2021-01-06 13:00:00,Spain,Spain,ES,133.59,178.43,73.7,48.19,entsoe.eu,False,
2021-01-06 14:00:00,Spain,Spain,ES,138.59,184.45,72.52,46.42,entsoe.eu,False,
2021-01-06 15:00:00,Spain,Spain,ES,150.52,198.89,69.66,43.64,entsoe.eu,False,
2021-01-06 16:00:00,Spain,Spain,ES,163.23,214.32,66.46,42.82,entsoe.eu,False,
2021-01-06 17:00:00,Spain,Spain,ES,161.23,211.73,66.81,44.51,entsoe.eu,False,
2021-01-06 18:00:00,Spain,Spain,ES,162.36,213.17,66.49,44.42,entsoe.eu,False,
2021-01-06 19:00:00,Spain,Spain,ES,151.37,198.83,69.4,43.38,entsoe.eu,False,
2021-01-06 20:00:00,Spain,Spain,ES,157.82,206.81,67.98,41.87,entsoe.eu,False,
2021-01-06 21:00:00,Spain,Spain,ES,156.02,204.46,68.47,41.68,entsoe.eu,False,
2021-01-06 22:00:00,Spain,Spain,ES,157.4,205.53,68.91,39.96,entsoe.eu,False,
2021-01-06 23:00:00,Spain,Spain,ES,152.77,198.68,70.92,40.04,entsoe.eu,False,
2021-01-07 00:00:00,Spain,Spain,ES,152.02,196.84,71.58,40.83,entsoe.eu,False,
2021-01-07 01:00:00,Spain,Spain,ES,153.9,199.23,70.98,39.68,entsoe.eu,False,
2021-01-07 02:00:00,Spain,Spain,ES,153.66,198.92,71.13,38.79,entsoe.eu,False,
2021-01-07 03:00:00,Spain,Spain,ES,156.59,202.24,70.64,38.38,entsoe.eu,False,
2021-01-07 04:00:00,Spain,Spain,ES,162.57,208.7,69.98,38.01,entsoe.eu,False,
2021-01-07 05:00:00,Spain,Spain,ES,170.67,218.92,67.9,37.19,entsoe.eu,False,
2021-01-07 06:00:00,Spain,Spain,ES,180.52,232.08,64.95,37.43,entsoe.eu,False,
2021-01-07 07:00:00,Spain,Spain,ES,182.76,235.65,63.74,37.88,entsoe.eu,False,
2021-01-07 08:00:00,Spain,Spain,ES,180.94,233.53,63.78,39.96,entsoe.eu,False,
2021-01-07 09:00:00,Spain,Spain,ES,182.95,236.51,62.9,40.3,entsoe.eu,False,
2021-01-07 10:00:00,Spain,Spain,ES,185.97,240.62,61.91,39.8,entsoe.eu,False,
2021-01-07 11:00:00,Spain,Spain,ES,184.83,239.57,61.97,39.34,entsoe.eu,False,
2021-01-07 12:00:00,Spain,Spain,ES,191.46,248.02,60.29,37.86,entsoe.eu,False,
2021-01-07 13:00:00,Spain,Spain,ES,196.84,254.77,59.04,36.48,entsoe.eu,False,
2021-01-07 14:00:00,Spain,Spain,ES,199.9,258.64,58.3,34.97,entsoe.eu,False,
2021-01-07 15:00:00,Spain,Spain,ES,199.31,257.73,58.45,34.55,entsoe.eu,False,
2021-01-07 16:00:00,Spain,Spain,ES,200.96,259.47,58.13,34.96,entsoe.eu,False,
2021-01-07 17:00:00,Spain,Spain,ES,193.75,250.28,59.93,37.55,entsoe.eu,False,
2021-01-07 18:00:00,Spain,Spain,ES,183.5,237.31,62.51,40.34,entsoe.eu,False,
2021-01-07 19:00:00,Spain,Spain,ES,174.13,225.62,64.68,42.37,entsoe.eu,False,
2021-01-07 20:00:00,Spain,Spain,ES,169.84,220.25,65.78,42.78,entsoe.eu,False,
2021-01-07 21:00:00,Spain,Spain,ES,164.44,213.15,67.61,42.43,entsoe.eu,False,
2021-01-07 22:00:00,Spain,Spain,ES,166.14,214.03,68.34,40.7,entsoe.eu,False,
2021-01-07 23:00:00,Spain,Spain,ES,153.3,196.29,72.6,43.45,entsoe.eu,False,
2021-01-08 00:00:00,Spain,Spain,ES,148.63,189.57,74.38,45.13,entsoe.eu,False,
2021-01-08 01:00:00,Spain,Spain,ES,144.34,184.64,75.03,45.75,entsoe.eu,False,
2021-01-08 02:00:00,Spain,Spain,ES,136.92,176.8,75.79,46.2,entsoe.eu,False,
2021-01-08 03:00:00,Spain,Spain,ES,138.3,178.63,75.38,45.83,entsoe.eu,False,
2021-01-08 04:00:00,Spain,Spain,ES,131.19,170.08,76.82,47.21,entsoe.eu,False,
2021-01-08 05:00:00,Spain,Spain,ES,140.22,180.9,74.87,47.3,entsoe.eu,False,
2021-01-08 06:00:00,Spain,Spain,ES,141.44,182.63,74.36,49.36,entsoe.eu,False,
2021-01-08 07:00:00,Spain,Spain,ES,135.27,176.04,74.91,50.86,entsoe.eu,False,
2021-01-08 08:00:00,Spain,Spain,ES,126.35,165.25,76.66,52.56,entsoe.eu,False,
2021-01-08 09:00:00,Spain,Spain,ES,127.29,166.28,76.56,53.72,entsoe.eu,False,
2021-01-08 10:00:00,Spain,Spain,ES,134.18,174.73,75.03,53.13,entsoe.eu,False,
2021-01-08 11:00:00,Spain,Spain,ES,135.85,176.93,74.56,52.47,entsoe.eu,False,
2021-01-08 12:00:00,Spain,Spain,ES,135.35,176.25,74.71,52.81,entsoe.eu,False,
2021-01-08 13:00:00,Spain,Spain,ES,139.14,180.96,73.8,53.11,entsoe.eu,False,
2021-01-08 14:00:00,Spain,Spain,ES,145.19,188.64,72.29,51.16,entsoe.eu,False,
2021-01-08 15:00:00,Spain,Spain,ES,142.8,185.33,73.13,50.97,entsoe.eu,False,
2021-01-08 16:00:00,Spain,Spain,ES,139.55,180.89,74.21,52.78,entsoe.eu,False,
2021-01-08 17:00:00,Spain,Spain,ES,136.75,177.25,74.95,53.92,entsoe.eu,False,
2021-01-08 18:00:00,Spain,Spain,ES,133.4,173.21,75.62,53.27,entsoe.eu,False,
2021-01-08 19:00:00,Spain,Spain,ES,133.12,172.63,75.85,52.29,entsoe.eu,False,
2021-01-08 20:00:00,Spain,Spain,ES,137.73,178.04,75.09,50.67,entsoe.eu,False,
2021-01-08 21:00:00,Spain,Spain,ES,136.22,175.94,75.76,49.59,entsoe.eu,False,
2021-01-08 22:00:00,Spain,Spain,ES,129.91,167.93,77.4,50.01,entsoe.eu,False,
2021-01-08 23:00:00,Spain,Spain,ES,122.09,158.59,78.87,50.97,entsoe.eu,False,
2021-01-09 00:00:00,Spain,Spain,ES,116.86,153.02,79.65,50.26,entsoe.eu,False,
2021-01-09 01:00:00,Spain,Spain,ES,116.04,152.96,79.23,50.86,entsoe.eu,False,
2021-01-09 02:00:00,Spain,Spain,ES,115.09,152.38,79.01,51.47,entsoe.eu,False,
2021-01-09 03:00:00,Spain,Spain,ES,117.09,154.67,78.61,50.93,entsoe.eu,False,
2021-01-09 04:00:00,Spain,Spain,ES,107.06,143.2,80.25,52.27,entsoe.eu,False,
2021-01-09 05:00:00,Spain,Spain,ES,105.3,140.92,80.74,52.85,entsoe.eu,False,
2021-01-09 06:00:00,Spain,Spain,ES,106.81,142.99,80.23,53.34,entsoe.eu,False,
2021-01-09 07:00:00,Spain,Spain,ES,113.62,151.23,78.79,52.19,entsoe.eu,False,
2021-01-09 08:00:00,Spain,Spain,ES,118.15,155.6,78.59,52.49,entsoe.eu,False,
2021-01-09 09:00:00,Spain,Spain,ES,118.93,156.36,78.74,53.48,entsoe.eu,False,
2021-01-09 10:00:00,Spain,Spain,ES,118.28,155.66,78.86,54.72,entsoe.eu,False,
2021-01-09 11:00:00,Spain,Spain,ES,117.58,154.8,78.97,55.01,entsoe.eu,False,
2021-01-09 12:00:00,Spain,Spain,ES,115.68,152.44,79.33,55.63,entsoe.eu,False,
2021-01-09 13:00:00,Spain,Spain,ES,113.69,149.93,79.88,56.28,entsoe.eu,False,
2021-01-09 14:00:00,Spain,Spain,ES,114.09,150.63,79.66,55.1,entsoe.eu,False,
2021-01-09 15:00:00,Spain,Spain,ES,114.56,151.45,79.31,53.79,entsoe.eu,False,
2021-01-09 16:00:00,Spain,Spain,ES,117.5,154.64,78.73,53.83,entsoe.eu,False,
2021-01-09 17:00:00,Spain,Spain,ES,122.0,160.06,77.74,52.93,entsoe.eu,False,
2021-01-09 18:00:00,Spain,Spain,ES,120.66,158.4,77.93,53.75,entsoe.eu,False,
2021-01-09 19:00:00,Spain,Spain,ES,119.46,156.69,78.3,54.4,entsoe.eu,False,
2021-01-09 20:00:00,Spain,Spain,ES,117.77,154.45,78.81,54.56,entsoe.eu,False,
2021-01-09 21:00:00,Spain,Spain,ES,119.2,156.24,78.51,53.38,entsoe.eu,False,
2021-01-09 22:00:00,Spain,Spain,ES,119.28,156.71,78.28,52.14,entsoe.eu,False,
2021-01-09 23:00:00,Spain,Spain,ES,124.33,162.92,77.31,49.89,entsoe.eu,False,
2021-01-10 00:00:00,Spain,Spain,ES,117.39,155.2,78.34,49.64,entsoe.eu,False,
2021-01-10 01:00:00,Spain,Spain,ES,114.86,152.72,78.63,51.11,entsoe.eu,False,
2021-01-10 02:00:00,Spain,Spain,ES,112.14,149.62,79.13,51.97,entsoe.eu,False,
2021-01-10 03:00:00,Spain,Spain,ES,117.36,155.6,78.25,53.28,entsoe.eu,False,
2021-01-10 04:00:00,Spain,Spain,ES,118.28,156.96,78.05,52.1,entsoe.eu,False,
2021-01-10 05:00:00,Spain,Spain,ES,107.83,144.84,79.77,52.17,entsoe.eu,False,
2021-01-10 06:00:00,Spain,Spain,ES,108.55,145.35,79.54,52.17,entsoe.eu,False,
2021-01-10 07:00:00,Spain,Spain,ES,113.72,151.41,78.53,52.66,entsoe.eu,False,
2021-01-10 08:00:00,Spain,Spain,ES,107.47,143.97,79.69,53.1,entsoe.eu,False,
2021-01-10 09:00:00,Spain,Spain,ES,103.69,139.5,80.39,54.47,entsoe.eu,False,
2021-01-10 10:00:00,Spain,Spain,ES,102.1,137.67,80.81,56.73,entsoe.eu,False,
2021-01-10 11:00:00,Spain,Spain,ES,104.44,140.33,80.57,56.68,entsoe.eu,False,
2021-01-10 12:00:00,Spain,Spain,ES,103.42,139.38,80.64,55.94,entsoe.eu,False,
2021-01-10 13:00:00,Spain,Spain,ES,102.66,138.57,80.71,55.62,entsoe.eu,False,
2021-01-10 14:00:00,Spain,Spain,ES,104.66,140.7,80.51,54.94,entsoe.eu,False,
2021-01-10 15:00:00,Spain,Spain,ES,105.54,141.23,80.41,54.84,entsoe.eu,False,
2021-01-10 16:00:00,Spain,Spain,ES,110.93,146.89,79.58,54.08,entsoe.eu,False,
2021-01-10 17:00:00,Spain,Spain,ES,111.7,147.8,79.09,54.35,entsoe.eu,False,
2021-01-10 18:00:00,Spain,Spain,ES,110.6,146.53,79.2,55.51,entsoe.eu,False,
2021-01-10 19:00:00,Spain,Spain,ES,109.43,145.24,79.37,56.0,entsoe.eu,False,
2021-01-10 20:00:00,Spain,Spain,ES,110.87,147.06,79.13,55.24,entsoe.eu,False,
2021-01-10 21:00:00,Spain,Spain,ES,111.02,147.08,79.22,54.87,entsoe.eu,False,
2021-01-10 22:00:00,Spain,Spain,ES,111.29,147.83,79.14,53.45,entsoe.eu,False,
2021-01-10 23:00:00,Spain,Spain,ES,114.77,151.51,79.19,54.02,entsoe.eu,False,
2021-01-11 00:00:00,Spain,Spain,ES,118.67,155.87,78.54,53.1,entsoe.eu,False,
2021-01-11 01:00:00,Spain,Spain,ES,125.66,163.92,77.41,52.35,entsoe.eu,False,
2021-01-11 02:00:00,Spain,Spain,ES,126.22,165.1,77.04,50.09,entsoe.eu,False,
2021-01-11 03:00:00,Spain,Spain,ES,125.93,165.02,76.94,49.56,entsoe.eu,False,
2021-01-11 04:00:00,Spain,Spain,ES,125.04,163.8,77.18,52.32,entsoe.eu,False,
2021-01-11 05:00:00,Spain,Spain,ES,127.46,166.43,76.75,52.78,entsoe.eu,False,
2021-01-11 06:00:00,Spain,Spain,ES,128.61,167.88,76.2,50.34,entsoe.eu,False,
2021-01-11 07:00:00,Spain,Spain,ES,135.54,175.79,75.13,50.0,entsoe.eu,False,
2021-01-11 08:00:00,Spain,Spain,ES,131.15,171.52,75.45,51.48,entsoe.eu,False,
2021-01-11 09:00:00,Spain,Spain,ES,126.03,165.63,76.58,53.67,entsoe.eu,False,
2021-01-11 10:00:00,Spain,Spain,ES,118.63,156.98,77.97,55.37,entsoe.eu,False,
2021-01-11 11:00:00,Spain,Spain,ES,115.1,152.81,78.76,55.75,entsoe.eu,False,
2021-01-11 12:00:00,Spain,Spain,ES,117.65,155.59,78.39,55.68,entsoe.eu,False,
2021-01-11 13:00:00,Spain,Spain,ES,114.49,152.42,78.98,55.92,entsoe.eu,False,
2021-01-11 14:00:00,Spain,Spain,ES,116.86,155.3,78.39,54.88,entsoe.eu,False,
2021-01-11 15:00:00,Spain,Spain,ES,121.43,160.92,77.27,52.94,entsoe.eu,False,
2021-01-11 16:00:00,Spain,Spain,ES,131.55,172.46,75.05,50.51,entsoe.eu,False,
2021-01-11 17:00:00,Spain,Spain,ES,136.07,177.93,73.59,50.37,entsoe.eu,False,
2021-01-11 18:00:00,Spain,Spain,ES,137.94,180.15,73.05,50.85,entsoe.eu,False,
2021-01-11 19:00:00,Spain,Spain,ES,141.14,183.94,72.47,50.31,entsoe.eu,False,
2021-01-11 20:00:00,Spain,Spain,ES,137.13,179.42,73.12,50.3,entsoe.eu,False,
2021-01-11 21:00:00,Spain,Spain,ES,133.12,174.53,74.03,49.14,entsoe.eu,False,
2021-01-11 22:00:00,Spain,Spain,ES,135.61,177.12,74.09,47.82,entsoe.eu,False,
2021-01-11 23:00:00,Spain,Spain,ES,134.4,175.83,74.52,46.88,entsoe.eu,False,
2021-01-12 00:00:00,Spain,Spain,ES,140.37,182.85,73.61,44.99,entsoe.eu,False,
2021-01-12 01:00:00,Spain,Spain,ES,145.69,189.26,72.49,43.58,entsoe.eu,False,
2021-01-12 02:00:00,Spain,Spain,ES,144.27,187.61,72.87,43.24,entsoe.eu,False,
2021-01-12 03:00:00,Spain,Spain,ES,140.9,183.13,73.76,43.93,entsoe.eu,False,
2021-01-12 04:00:00,Spain,Spain,ES,142.31,184.87,73.45,43.93,entsoe.eu,False,
2021-01-12 05:00:00,Spain,Spain,ES,143.11,187.26,72.1,45.33,entsoe.eu,False,
2021-01-12 06:00:00,Spain,Spain,ES,153.53,201.1,68.72,44.75,entsoe.eu,False,
2021-01-12 07:00:00,Spain,Spain,ES,158.18,207.6,66.99,45.34,entsoe.eu,False,
