Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2021-01-01 00:00:00,Poland,Poland,PL,829.72,924.58,10.63,8.81,entsoe.eu,False,
2021-01-01 01:00:00,Poland,Poland,PL,850.63,947.27,8.33,7.24,entsoe.eu,False,
2021-01-01 02:00:00,Poland,Poland,PL,847.95,944.41,8.64,7.39,entsoe.eu,False,
2021-01-01 03:00:00,Poland,Poland,PL,845.35,941.67,9.0,7.51,entsoe.eu,False,
2021-01-01 04:00:00,Poland,Poland,PL,841.88,938.28,9.31,7.69,entsoe.eu,False,
2021-01-01 05:00:00,Poland,Poland,PL,843.31,939.67,9.21,7.6,entsoe.eu,False,
2021-01-01 06:00:00,Poland,Poland,PL,843.36,939.88,9.15,7.51,entsoe.eu,False,
2021-01-01 07:00:00,Poland,Poland,PL,847.77,944.47,8.71,7.33,entsoe.eu,False,
2021-01-01 08:00:00,Poland,Poland,PL,844.97,941.25,9.14,7.82,entsoe.eu,False,
2021-01-01 09:00:00,Poland,Poland,PL,830.93,925.8,10.88,9.29,entsoe.eu,False,
2021-01-01 10:00:00,Poland,Poland,PL,844.95,940.62,9.85,8.56,entsoe.eu,False,
2021-01-01 11:00:00,Poland,Poland,PL,848.53,944.47,10.01,8.73,entsoe.eu,False,
2021-01-01 12:00:00,Poland,Poland,PL,850.72,946.7,10.11,8.63,entsoe.eu,False,
2021-01-01 13:00:00,Poland,Poland,PL,855.82,952.12,9.84,8.36,entsoe.eu,False,
2021-01-01 14:00:00,Poland,Poland,PL,861.1,957.49,9.35,7.98,entsoe.eu,False,
2021-01-01 15:00:00,Poland,Poland,PL,855.01,950.38,10.02,8.29,entsoe.eu,False,
2021-01-01 16:00:00,Poland,Poland,PL,868.53,964.06,8.75,7.5,entsoe.eu,False,
2021-01-01 17:00:00,Poland,Poland,PL,869.92,965.36,8.26,7.14,entsoe.eu,False,
2021-01-01 18:00:00,Poland,Poland,PL,867.8,963.08,8.04,6.88,entsoe.eu,False,
2021-01-01 19:00:00,Poland,Poland,PL,849.78,944.63,9.39,7.78,entsoe.eu,False,
2021-01-01 20:00:00,Poland,Poland,PL,847.86,942.81,9.51,7.87,entsoe.eu,False,
2021-01-01 21:00:00,Poland,Poland,PL,829.66,924.19,10.85,8.87,entsoe.eu,False,
2021-01-01 22:00:00,Poland,Poland,PL,815.9,910.08,11.91,9.68,entsoe.eu,False,
2021-01-01 23:00:00,Poland,Poland,PL,835.47,930.87,10.08,8.35,entsoe.eu,False,
2021-01-02 00:00:00,Poland,Poland,PL,838.49,933.94,9.82,8.24,entsoe.eu,False,
2021-01-02 01:00:00,Poland,Poland,PL,834.52,929.75,10.18,8.67,entsoe.eu,False,
2021-01-02 02:00:00,Poland,Poland,PL,830.86,925.93,10.56,8.91,entsoe.eu,False,
2021-01-02 03:00:00,Poland,Poland,PL,826.67,921.57,11.0,9.19,entsoe.eu,False,
2021-01-02 04:00:00,Poland,Poland,PL,825.19,920.07,11.07,9.19,entsoe.eu,False,
2021-01-02 05:00:00,Poland,Poland,PL,825.71,920.63,11.08,9.12,entsoe.eu,False,
2021-01-02 06:00:00,Poland,Poland,PL,832.8,927.85,10.53,8.67,entsoe.eu,False,
2021-01-02 07:00:00,Poland,Poland,PL,827.35,921.52,11.35,9.22,entsoe.eu,False,
2021-01-02 08:00:00,Poland,Poland,PL,833.26,927.23,11.04,9.14,entsoe.eu,False,
2021-01-02 09:00:00,Poland,Poland,PL,815.68,907.96,13.23,11.17,entsoe.eu,False,
2021-01-02 10:00:00,Poland,Poland,PL,812.16,904.52,14.08,11.89,entsoe.eu,False,
2021-01-02 11:00:00,Poland,Poland,PL,833.51,927.51,12.15,10.48,entsoe.eu,False,
2021-01-02 12:00:00,Poland,Poland,PL,839.15,933.33,11.56,9.76,entsoe.eu,False,
2021-01-02 13:00:00,Poland,Poland,PL,847.81,942.59,10.67,8.85,entsoe.eu,False,
2021-01-02 14:00:00,Poland,Poland,PL,857.05,952.11,9.07,7.31,entsoe.eu,False,
2021-01-02 15:00:00,Poland,Poland,PL,854.91,949.22,9.72,7.79,entsoe.eu,False,
2021-01-02 16:00:00,Poland,Poland,PL,852.0,945.91,9.95,8.22,entsoe.eu,False,
2021-01-02 17:00:00,Poland,Poland,PL,852.45,946.76,10.85,9.29,entsoe.eu,False,
2021-01-02 18:00:00,Poland,Poland,PL,841.69,935.66,13.53,11.81,entsoe.eu,False,
2021-01-02 19:00:00,Poland,Poland,PL,840.94,935.42,14.08,12.33,entsoe.eu,False,
2021-01-02 20:00:00,Poland,Poland,PL,836.81,931.34,14.16,12.14,entsoe.eu,False,
2021-01-02 21:00:00,Poland,Poland,PL,842.54,937.38,11.1,9.05,entsoe.eu,False,
2021-01-02 22:00:00,Poland,Poland,PL,837.27,932.1,10.38,8.33,entsoe.eu,False,
2021-01-02 23:00:00,Poland,Poland,PL,806.36,900.39,12.73,10.08,entsoe.eu,False,
2021-01-03 00:00:00,Poland,Poland,PL,800.05,894.42,12.82,10.29,entsoe.eu,False,
2021-01-03 01:00:00,Poland,Poland,PL,797.21,890.81,13.51,11.07,entsoe.eu,False,
2021-01-03 02:00:00,Poland,Poland,PL,783.86,876.64,14.74,12.23,entsoe.eu,False,
2021-01-03 03:00:00,Poland,Poland,PL,761.09,852.3,16.92,14.12,entsoe.eu,False,
2021-01-03 04:00:00,Poland,Poland,PL,750.7,841.01,17.99,15.3,entsoe.eu,False,
2021-01-03 05:00:00,Poland,Poland,PL,743.25,832.66,18.91,16.24,entsoe.eu,False,
2021-01-03 06:00:00,Poland,Poland,PL,745.79,834.79,18.85,16.7,entsoe.eu,False,
2021-01-03 07:00:00,Poland,Poland,PL,724.75,811.84,21.43,18.83,entsoe.eu,False,
2021-01-03 08:00:00,Poland,Poland,PL,716.29,802.17,22.55,19.96,entsoe.eu,False,
2021-01-03 09:00:00,Poland,Poland,PL,694.78,779.16,24.81,22.14,entsoe.eu,False,
2021-01-03 10:00:00,Poland,Poland,PL,705.84,790.5,23.99,21.64,entsoe.eu,False,
2021-01-03 11:00:00,Poland,Poland,PL,708.81,793.39,23.93,21.68,entsoe.eu,False,
2021-01-03 12:00:00,Poland,Poland,PL,702.23,785.95,24.59,22.42,entsoe.eu,False,
2021-01-03 13:00:00,Poland,Poland,PL,687.17,770.0,25.68,23.4,entsoe.eu,False,
2021-01-03 14:00:00,Poland,Poland,PL,698.41,781.37,24.72,22.7,entsoe.eu,False,
2021-01-03 15:00:00,Poland,Poland,PL,695.04,777.35,25.74,23.59,entsoe.eu,False,
2021-01-03 16:00:00,Poland,Poland,PL,704.77,787.36,26.9,25.08,entsoe.eu,False,
2021-01-03 17:00:00,Poland,Poland,PL,709.25,792.02,27.36,25.73,entsoe.eu,False,
2021-01-03 18:00:00,Poland,Poland,PL,695.63,778.14,28.49,26.58,entsoe.eu,False,
2021-01-03 19:00:00,Poland,Poland,PL,686.4,769.13,28.72,26.51,entsoe.eu,False,
2021-01-03 20:00:00,Poland,Poland,PL,697.2,781.45,26.43,24.06,entsoe.eu,False,
2021-01-03 21:00:00,Poland,Poland,PL,711.69,796.86,22.81,20.56,entsoe.eu,False,
2021-01-03 22:00:00,Poland,Poland,PL,716.84,802.6,22.13,20.05,entsoe.eu,False,
2021-01-03 23:00:00,Poland,Poland,PL,744.05,831.04,19.91,18.49,entsoe.eu,False,
2021-01-04 00:00:00,Poland,Poland,PL,755.63,843.48,18.74,17.46,entsoe.eu,False,
2021-01-04 01:00:00,Poland,Poland,PL,757.22,845.26,18.55,17.29,entsoe.eu,False,
2021-01-04 02:00:00,Poland,Poland,PL,768.75,857.59,17.43,16.27,entsoe.eu,False,
2021-01-04 03:00:00,Poland,Poland,PL,783.45,873.13,16.11,14.98,entsoe.eu,False,
2021-01-04 04:00:00,Poland,Poland,PL,807.24,897.92,13.99,13.0,entsoe.eu,False,
2021-01-04 05:00:00,Poland,Poland,PL,808.31,898.35,14.28,12.86,entsoe.eu,False,
2021-01-04 06:00:00,Poland,Poland,PL,818.46,908.6,13.65,12.22,entsoe.eu,False,
2021-01-04 07:00:00,Poland,Poland,PL,807.78,897.52,14.66,13.1,entsoe.eu,False,
2021-01-04 08:00:00,Poland,Poland,PL,797.35,886.75,15.39,13.71,entsoe.eu,False,
2021-01-04 09:00:00,Poland,Poland,PL,791.75,880.78,16.11,14.49,entsoe.eu,False,
2021-01-04 10:00:00,Poland,Poland,PL,806.61,896.31,15.45,14.13,entsoe.eu,False,
2021-01-04 11:00:00,Poland,Poland,PL,810.35,900.12,15.31,13.94,entsoe.eu,False,
2021-01-04 12:00:00,Poland,Poland,PL,815.95,906.39,14.76,13.32,entsoe.eu,False,
2021-01-04 13:00:00,Poland,Poland,PL,812.53,902.83,15.03,13.53,entsoe.eu,False,
2021-01-04 14:00:00,Poland,Poland,PL,818.27,908.73,14.51,13.11,entsoe.eu,False,
2021-01-04 15:00:00,Poland,Poland,PL,821.66,911.85,14.0,12.56,entsoe.eu,False,
2021-01-04 16:00:00,Poland,Poland,PL,830.16,920.12,14.07,12.85,entsoe.eu,False,
2021-01-04 17:00:00,Poland,Poland,PL,825.79,915.86,14.44,13.17,entsoe.eu,False,
2021-01-04 18:00:00,Poland,Poland,PL,815.17,905.5,15.45,13.93,entsoe.eu,False,
2021-01-04 19:00:00,Poland,Poland,PL,811.71,902.08,15.47,13.82,entsoe.eu,False,
2021-01-04 20:00:00,Poland,Poland,PL,803.13,893.75,15.03,13.15,entsoe.eu,False,
2021-01-04 21:00:00,Poland,Poland,PL,792.89,883.58,15.46,13.5,entsoe.eu,False,
2021-01-04 22:00:00,Poland,Poland,PL,786.31,877.07,15.26,13.23,entsoe.eu,False,
2021-01-04 23:00:00,Poland,Poland,PL,806.5,897.69,13.97,12.44,entsoe.eu,False,
2021-01-05 00:00:00,Poland,Poland,PL,790.16,880.62,15.15,13.46,entsoe.eu,False,
2021-01-05 01:00:00,Poland,Poland,PL,789.03,878.98,15.45,13.8,entsoe.eu,False,
2021-01-05 02:00:00,Poland,Poland,PL,783.59,872.97,16.03,14.43,entsoe.eu,False,
2021-01-05 03:00:00,Poland,Poland,PL,780.86,869.82,16.41,14.82,entsoe.eu,False,
2021-01-05 04:00:00,Poland,Poland,PL,779.65,868.23,16.67,15.23,entsoe.eu,False,
2021-01-05 05:00:00,Poland,Poland,PL,767.89,854.9,18.23,16.59,entsoe.eu,False,
2021-01-05 06:00:00,Poland,Poland,PL,780.91,867.65,17.48,16.11,entsoe.eu,False,
2021-01-05 07:00:00,Poland,Poland,PL,796.83,883.91,16.17,15.29,entsoe.eu,False,
2021-01-05 08:00:00,Poland,Poland,PL,794.94,881.44,16.71,15.7,entsoe.eu,False,
2021-01-05 09:00:00,Poland,Poland,PL,794.87,880.96,17.63,16.97,entsoe.eu,False,
2021-01-05 10:00:00,Poland,Poland,PL,789.46,875.33,18.81,18.2,entsoe.eu,False,
2021-01-05 11:00:00,Poland,Poland,PL,786.13,871.78,19.01,18.33,entsoe.eu,False,
2021-01-05 12:00:00,Poland,Poland,PL,778.97,864.03,19.36,18.39,entsoe.eu,False,
2021-01-05 13:00:00,Poland,Poland,PL,783.71,868.87,17.92,17.18,entsoe.eu,False,
2021-01-05 14:00:00,Poland,Poland,PL,786.32,871.26,17.85,17.16,entsoe.eu,False,
2021-01-05 15:00:00,Poland,Poland,PL,785.36,869.71,18.6,17.89,entsoe.eu,False,
2021-01-05 16:00:00,Poland,Poland,PL,786.82,870.87,18.75,18.09,entsoe.eu,False,
2021-01-05 17:00:00,Poland,Poland,PL,787.24,871.51,18.62,17.87,entsoe.eu,False,
2021-01-05 18:00:00,Poland,Poland,PL,770.01,854.24,19.57,18.47,entsoe.eu,False,
2021-01-05 19:00:00,Poland,Poland,PL,770.8,855.55,19.4,18.07,entsoe.eu,False,
2021-01-05 20:00:00,Poland,Poland,PL,769.33,854.7,20.63,19.25,entsoe.eu,False,
2021-01-05 21:00:00,Poland,Poland,PL,771.45,857.36,18.85,17.5,entsoe.eu,False,
2021-01-05 22:00:00,Poland,Poland,PL,776.3,862.56,18.5,17.03,entsoe.eu,False,
2021-01-05 23:00:00,Poland,Poland,PL,813.72,902.39,14.6,13.91,entsoe.eu,False,
2021-01-06 00:00:00,Poland,Poland,PL,821.77,911.55,13.66,12.83,entsoe.eu,False,
2021-01-06 01:00:00,Poland,Poland,PL,822.91,913.36,13.38,12.38,entsoe.eu,False,
2021-01-06 02:00:00,Poland,Poland,PL,830.19,921.33,12.6,11.58,entsoe.eu,False,
2021-01-06 03:00:00,Poland,Poland,PL,845.6,937.15,11.13,10.2,entsoe.eu,False,
2021-01-06 04:00:00,Poland,Poland,PL,860.11,952.82,9.77,9.13,entsoe.eu,False,
2021-01-06 05:00:00,Poland,Poland,PL,866.24,959.63,9.21,8.66,entsoe.eu,False,
2021-01-06 06:00:00,Poland,Poland,PL,874.71,968.48,8.45,8.05,entsoe.eu,False,
2021-01-06 07:00:00,Poland,Poland,PL,867.01,959.89,9.54,8.8,entsoe.eu,False,
2021-01-06 08:00:00,Poland,Poland,PL,859.0,951.22,10.53,9.48,entsoe.eu,False,
2021-01-06 09:00:00,Poland,Poland,PL,863.39,956.17,9.72,9.01,entsoe.eu,False,
2021-01-06 10:00:00,Poland,Poland,PL,875.2,969.21,8.3,7.86,entsoe.eu,False,
2021-01-06 11:00:00,Poland,Poland,PL,886.98,981.64,7.23,6.87,entsoe.eu,False,
2021-01-06 12:00:00,Poland,Poland,PL,893.61,988.72,6.53,6.16,entsoe.eu,False,
2021-01-06 13:00:00,Poland,Poland,PL,900.2,995.78,6.44,6.12,entsoe.eu,False,
2021-01-06 14:00:00,Poland,Poland,PL,904.99,1000.36,5.86,5.46,entsoe.eu,False,
2021-01-06 15:00:00,Poland,Poland,PL,898.06,992.72,6.43,5.85,entsoe.eu,False,
2021-01-06 16:00:00,Poland,Poland,PL,909.85,1004.72,6.51,6.18,entsoe.eu,False,
2021-01-06 17:00:00,Poland,Poland,PL,895.39,990.59,6.92,6.53,entsoe.eu,False,
2021-01-06 18:00:00,Poland,Poland,PL,885.14,980.39,8.44,7.91,entsoe.eu,False,
2021-01-06 19:00:00,Poland,Poland,PL,869.62,964.3,10.2,9.11,entsoe.eu,False,
2021-01-06 20:00:00,Poland,Poland,PL,873.22,968.42,8.15,7.02,entsoe.eu,False,
2021-01-06 21:00:00,Poland,Poland,PL,872.94,968.38,7.65,6.48,entsoe.eu,False,
2021-01-06 22:00:00,Poland,Poland,PL,870.29,965.84,7.82,6.55,entsoe.eu,False,
2021-01-06 23:00:00,Poland,Poland,PL,880.49,977.27,6.5,5.64,entsoe.eu,False,
2021-01-07 00:00:00,Poland,Poland,PL,880.87,977.96,6.27,5.53,entsoe.eu,False,
2021-01-07 01:00:00,Poland,Poland,PL,883.53,980.55,6.1,5.44,entsoe.eu,False,
2021-01-07 02:00:00,Poland,Poland,PL,883.7,980.44,6.07,5.36,entsoe.eu,False,
2021-01-07 03:00:00,Poland,Poland,PL,885.35,982.12,6.04,5.29,entsoe.eu,False,
2021-01-07 04:00:00,Poland,Poland,PL,878.02,974.1,6.94,5.9,entsoe.eu,False,
2021-01-07 05:00:00,Poland,Poland,PL,876.78,972.07,7.3,6.09,entsoe.eu,False,
2021-01-07 06:00:00,Poland,Poland,PL,910.52,1006.26,5.41,4.97,entsoe.eu,False,
2021-01-07 07:00:00,Poland,Poland,PL,915.97,1011.24,5.07,4.72,entsoe.eu,False,
2021-01-07 08:00:00,Poland,Poland,PL,908.31,1003.03,6.17,5.78,entsoe.eu,False,
2021-01-07 09:00:00,Poland,Poland,PL,904.18,998.36,6.42,6.05,entsoe.eu,False,
2021-01-07 10:00:00,Poland,Poland,PL,904.5,998.66,7.52,7.21,entsoe.eu,False,
2021-01-07 11:00:00,Poland,Poland,PL,906.19,1000.5,6.29,6.02,entsoe.eu,False,
2021-01-07 12:00:00,Poland,Poland,PL,905.02,999.25,5.85,5.49,entsoe.eu,False,
2021-01-07 13:00:00,Poland,Poland,PL,905.81,1000.12,5.73,5.4,entsoe.eu,False,
2021-01-07 14:00:00,Poland,Poland,PL,905.3,999.75,6.1,5.76,entsoe.eu,False,
2021-01-07 15:00:00,Poland,Poland,PL,896.72,990.69,6.89,6.41,entsoe.eu,False,
2021-01-07 16:00:00,Poland,Poland,PL,891.04,984.59,10.1,9.72,entsoe.eu,False,
2021-01-07 17:00:00,Poland,Poland,PL,893.68,987.39,9.79,9.54,entsoe.eu,False,
2021-01-07 18:00:00,Poland,Poland,PL,885.32,978.58,10.59,10.22,entsoe.eu,False,
2021-01-07 19:00:00,Poland,Poland,PL,876.06,969.12,10.42,9.79,entsoe.eu,False,
2021-01-07 20:00:00,Poland,Poland,PL,854.65,947.27,11.02,9.99,entsoe.eu,False,
2021-01-07 21:00:00,Poland,Poland,PL,832.13,924.35,11.64,10.14,entsoe.eu,False,
2021-01-07 22:00:00,Poland,Poland,PL,860.74,954.57,8.89,8.13,entsoe.eu,False,
2021-01-07 23:00:00,Poland,Poland,PL,878.42,972.66,7.55,7.12,entsoe.eu,False,
2021-01-08 00:00:00,Poland,Poland,PL,876.07,970.41,7.71,7.2,entsoe.eu,False,
2021-01-08 01:00:00,Poland,Poland,PL,869.29,963.6,8.2,7.61,entsoe.eu,False,
2021-01-08 02:00:00,Poland,Poland,PL,868.23,962.37,8.32,7.77,entsoe.eu,False,
2021-01-08 03:00:00,Poland,Poland,PL,872.0,966.21,8.04,7.58,entsoe.eu,False,
2021-01-08 04:00:00,Poland,Poland,PL,877.58,971.87,7.67,7.14,entsoe.eu,False,
2021-01-08 05:00:00,Poland,Poland,PL,887.53,981.74,7.04,6.54,entsoe.eu,False,
2021-01-08 06:00:00,Poland,Poland,PL,901.83,996.18,5.86,5.54,entsoe.eu,False,
2021-01-08 07:00:00,Poland,Poland,PL,901.3,995.57,5.94,5.62,entsoe.eu,False,
2021-01-08 08:00:00,Poland,Poland,PL,896.87,990.94,6.52,6.17,entsoe.eu,False,
2021-01-08 09:00:00,Poland,Poland,PL,887.71,981.33,8.05,7.65,entsoe.eu,False,
2021-01-08 10:00:00,Poland,Poland,PL,889.23,983.11,8.06,7.61,entsoe.eu,False,
2021-01-08 11:00:00,Poland,Poland,PL,893.92,988.16,7.75,7.29,entsoe.eu,False,
2021-01-08 12:00:00,Poland,Poland,PL,904.24,999.21,6.59,6.18,entsoe.eu,False,
2021-01-08 13:00:00,Poland,Poland,PL,906.78,1002.13,5.27,4.65,entsoe.eu,False,
2021-01-08 14:00:00,Poland,Poland,PL,922.73,1018.73,3.8,3.64,entsoe.eu,False,
2021-01-08 15:00:00,Poland,Poland,PL,916.32,1011.9,5.22,4.89,entsoe.eu,False,
2021-01-08 16:00:00,Poland,Poland,PL,913.96,1009.35,6.02,5.73,entsoe.eu,False,
2021-01-08 17:00:00,Poland,Poland,PL,904.74,999.72,6.91,6.41,entsoe.eu,False,
2021-01-08 18:00:00,Poland,Poland,PL,897.25,992.09,7.88,7.19,entsoe.eu,False,
2021-01-08 19:00:00,Poland,Poland,PL,885.69,980.49,8.79,7.94,entsoe.eu,False,
2021-01-08 20:00:00,Poland,Poland,PL,884.69,979.97,8.36,7.71,entsoe.eu,False,
2021-01-08 21:00:00,Poland,Poland,PL,878.5,973.26,7.78,6.75,entsoe.eu,False,
2021-01-08 22:00:00,Poland,Poland,PL,878.61,973.36,7.54,6.49,entsoe.eu,False,
2021-01-08 23:00:00,Poland,Poland,PL,887.5,984.03,5.94,5.31,entsoe.eu,False,
2021-01-09 00:00:00,Poland,Poland,PL,892.31,989.0,5.68,5.08,entsoe.eu,False,
2021-01-09 01:00:00,Poland,Poland,PL,885.13,981.37,6.41,5.65,entsoe.eu,False,
2021-01-09 02:00:00,Poland,Poland,PL,877.06,972.88,7.16,6.27,entsoe.eu,False,
2021-01-09 03:00:00,Poland,Poland,PL,884.12,980.2,6.56,5.88,entsoe.eu,False,
2021-01-09 04:00:00,Poland,Poland,PL,875.99,971.72,7.29,6.39,entsoe.eu,False,
2021-01-09 05:00:00,Poland,Poland,PL,850.63,944.57,9.86,8.29,entsoe.eu,False,
2021-01-09 06:00:00,Poland,Poland,PL,845.91,940.0,9.98,8.42,entsoe.eu,False,
2021-01-09 07:00:00,Poland,Poland,PL,853.75,947.54,9.59,8.21,entsoe.eu,False,
2021-01-09 08:00:00,Poland,Poland,PL,880.48,975.08,7.32,6.71,entsoe.eu,False,
2021-01-09 09:00:00,Poland,Poland,PL,864.37,957.42,9.32,8.43,entsoe.eu,False,
2021-01-09 10:00:00,Poland,Poland,PL,860.98,953.91,9.6,8.7,entsoe.eu,False,
2021-01-09 11:00:00,Poland,Poland,PL,863.86,956.91,9.27,8.38,entsoe.eu,False,
2021-01-09 12:00:00,Poland,Poland,PL,847.05,940.02,10.23,8.97,entsoe.eu,False,
2021-01-09 13:00:00,Poland,Poland,PL,848.54,942.05,9.84,8.6,entsoe.eu,False,
2021-01-09 14:00:00,Poland,Poland,PL,852.91,946.66,9.49,8.28,entsoe.eu,False,
2021-01-09 15:00:00,Poland,Poland,PL,846.57,939.66,11.16,9.75,entsoe.eu,False,
2021-01-09 16:00:00,Poland,Poland,PL,868.11,961.42,10.02,9.07,entsoe.eu,False,
2021-01-09 17:00:00,Poland,Poland,PL,873.77,967.37,9.52,8.67,entsoe.eu,False,
2021-01-09 18:00:00,Poland,Poland,PL,871.52,965.33,9.59,8.57,entsoe.eu,False,
2021-01-09 19:00:00,Poland,Poland,PL,861.26,955.13,9.97,8.63,entsoe.eu,False,
2021-01-09 20:00:00,Poland,Poland,PL,851.76,946.09,9.51,7.96,entsoe.eu,False,
2021-01-09 21:00:00,Poland,Poland,PL,847.13,941.58,9.59,8.17,entsoe.eu,False,
2021-01-09 22:00:00,Poland,Poland,PL,842.86,938.01,9.43,8.03,entsoe.eu,False,
2021-01-09 23:00:00,Poland,Poland,PL,845.35,940.4,9.56,8.05,entsoe.eu,False,
2021-01-10 00:00:00,Poland,Poland,PL,851.36,947.88,8.09,7.07,entsoe.eu,False,
2021-01-10 01:00:00,Poland,Poland,PL,859.29,956.45,7.22,6.41,entsoe.eu,False,
2021-01-10 02:00:00,Poland,Poland,PL,854.31,951.36,7.64,6.66,entsoe.eu,False,
2021-01-10 03:00:00,Poland,Poland,PL,851.52,948.49,7.97,6.8,entsoe.eu,False,
2021-01-10 04:00:00,Poland,Poland,PL,852.97,950.11,7.87,6.68,entsoe.eu,False,
2021-01-10 05:00:00,Poland,Poland,PL,825.76,921.2,10.63,8.41,entsoe.eu,False,
2021-01-10 06:00:00,Poland,Poland,PL,820.74,915.93,11.06,8.69,entsoe.eu,False,
2021-01-10 07:00:00,Poland,Poland,PL,819.35,914.09,11.45,9.29,entsoe.eu,False,
2021-01-10 08:00:00,Poland,Poland,PL,825.1,919.09,11.41,9.66,entsoe.eu,False,
2021-01-10 09:00:00,Poland,Poland,PL,821.83,914.87,11.97,10.3,entsoe.eu,False,
2021-01-10 10:00:00,Poland,Poland,PL,834.74,928.01,11.46,10.21,entsoe.eu,False,
2021-01-10 11:00:00,Poland,Poland,PL,844.5,938.27,11.04,10.36,entsoe.eu,False,
2021-01-10 12:00:00,Poland,Poland,PL,843.38,937.23,9.62,8.82,entsoe.eu,False,
2021-01-10 13:00:00,Poland,Poland,PL,847.59,942.16,9.19,8.44,entsoe.eu,False,
2021-01-10 14:00:00,Poland,Poland,PL,850.85,945.39,9.0,8.29,entsoe.eu,False,
2021-01-10 15:00:00,Poland,Poland,PL,850.9,944.82,9.68,9.08,entsoe.eu,False,
2021-01-10 16:00:00,Poland,Poland,PL,857.0,949.91,11.61,11.23,entsoe.eu,False,
2021-01-10 17:00:00,Poland,Poland,PL,845.47,937.74,13.41,12.97,entsoe.eu,False,
2021-01-10 18:00:00,Poland,Poland,PL,800.61,891.04,16.97,15.66,entsoe.eu,False,
2021-01-10 19:00:00,Poland,Poland,PL,778.05,867.36,18.52,16.97,entsoe.eu,False,
2021-01-10 20:00:00,Poland,Poland,PL,771.06,860.08,18.64,17.08,entsoe.eu,False,
2021-01-10 21:00:00,Poland,Poland,PL,769.96,858.68,17.24,15.95,entsoe.eu,False,
2021-01-10 22:00:00,Poland,Poland,PL,779.27,867.54,16.84,15.93,entsoe.eu,False,
2021-01-10 23:00:00,Poland,Poland,PL,777.81,866.05,16.94,16.25,entsoe.eu,False,
2021-01-11 00:00:00,Poland,Poland,PL,769.05,857.19,17.3,16.61,entsoe.eu,False,
2021-01-11 01:00:00,Poland,Poland,PL,764.58,852.71,17.46,16.74,entsoe.eu,False,
2021-01-11 02:00:00,Poland,Poland,PL,759.37,847.0,18.0,17.29,entsoe.eu,False,
2021-01-11 03:00:00,Poland,Poland,PL,754.96,842.2,18.52,17.68,entsoe.eu,False,
2021-01-11 04:00:00,Poland,Poland,PL,768.23,855.3,18.09,17.24,entsoe.eu,False,
2021-01-11 05:00:00,Poland,Poland,PL,776.82,863.21,17.97,16.6,entsoe.eu,False,
2021-01-11 06:00:00,Poland,Poland,PL,786.01,872.77,17.26,15.94,entsoe.eu,False,
2021-01-11 07:00:00,Poland,Poland,PL,786.62,873.15,17.53,16.24,entsoe.eu,False,
2021-01-11 08:00:00,Poland,Poland,PL,786.66,873.26,18.37,17.22,entsoe.eu,False,
2021-01-11 09:00:00,Poland,Poland,PL,763.31,848.49,20.54,19.25,entsoe.eu,False,
2021-01-11 10:00:00,Poland,Poland,PL,772.55,858.03,19.93,18.8,entsoe.eu,False,
2021-01-11 11:00:00,Poland,Poland,PL,766.93,851.92,21.36,20.21,entsoe.eu,False,
2021-01-11 12:00:00,Poland,Poland,PL,759.81,844.3,22.39,21.18,entsoe.eu,False,
2021-01-11 13:00:00,Poland,Poland,PL,762.43,846.26,20.42,19.15,entsoe.eu,False,
2021-01-11 14:00:00,Poland,Poland,PL,746.76,829.49,21.97,20.59,entsoe.eu,False,
2021-01-11 15:00:00,Poland,Poland,PL,734.05,815.88,24.7,23.31,entsoe.eu,False,
2021-01-11 16:00:00,Poland,Poland,PL,729.31,810.8,24.6,23.35,entsoe.eu,False,
2021-01-11 17:00:00,Poland,Poland,PL,716.72,797.5,25.8,24.55,entsoe.eu,False,
2021-01-11 18:00:00,Poland,Poland,PL,696.33,776.08,27.43,26.05,entsoe.eu,False,
2021-01-11 19:00:00,Poland,Poland,PL,689.55,769.03,27.7,26.36,entsoe.eu,False,
2021-01-11 20:00:00,Poland,Poland,PL,671.65,749.99,28.78,27.41,entsoe.eu,False,
2021-01-11 21:00:00,Poland,Poland,PL,659.42,736.68,30.08,28.68,entsoe.eu,False,
2021-01-11 22:00:00,Poland,Poland,PL,645.82,722.21,31.31,30.0,entsoe.eu,False,
2021-01-11 23:00:00,Poland,Poland,PL,626.55,701.83,32.11,30.65,entsoe.eu,False,
2021-01-12 00:00:00,Poland,Poland,PL,615.67,690.26,33.2,31.66,entsoe.eu,False,
2021-01-12 01:00:00,Poland,Poland,PL,619.24,694.17,32.94,31.77,entsoe.eu,False,
2021-01-12 02:00:00,Poland,Poland,PL,616.84,690.81,33.72,32.35,entsoe.eu,False,
2021-01-12 03:00:00,Poland,Poland,PL,622.96,697.05,33.3,32.0,entsoe.eu,False,
2021-01-12 04:00:00,Poland,Poland,PL,629.27,703.91,32.53,31.09,entsoe.eu,False,
2021-01-12 05:00:00,Poland,Poland,PL,651.01,726.71,30.58,29.26,entsoe.eu,False,
2021-01-12 06:00:00,Poland,Poland,PL,690.99,768.72,27.28,26.58,entsoe.eu,False,
2021-01-12 07:00:00,Poland,Poland,PL,699.87,778.52,26.05,25.51,entsoe.eu,False,
